Experiment,Sigma,E2,Einf,TPR,PDE
2,3.0,0.0005085763834668198,0.0005085769950363694,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,4.0,0.0002491825120130317,0.00024917996568263323,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,5.0,0.0001125141102546774,0.00011251395363931493,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,6.0,0.00022888370189218105,0.00022888149327982,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,7.0,5.777130263633022e-05,5.777115453620141e-05,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,8.0,0.0009602885468857789,0.0009602887362554213,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,9.0,0.001115219530852857,0.0011152208890434778,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,10.0,0.0011322781069095218,0.0011322787648815336,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,11.0,0.000740139187236709,0.0007401399332580549,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,12.0,0.002339008747858053,0.002339011618889386,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,13.0,0.00025850022224523637,0.00025849005354783294,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,14.0,0.001192175445398375,0.0011921746350843643,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,15.0,0.006165686247666332,0.006165691844168375,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
2,16.0,0.0053554082663199816,0.005355414151463456,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
2,17.0,0.0039264282318043926,0.003926433039624255,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,18.0,0.004363523651156316,0.00436352882726132,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,19.0,0.006578018831807551,0.006578024298873886,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
2,20.0,0.010188387267997449,0.01018839690336204,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
2,21.0,0.00284340505541611,0.002843407672687759,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,22.0,0.001986040990153531,0.001986042120315279,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,23.0,0.0041220691935286895,0.00412207385004848,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,24.0,0.0024391774955084223,0.0024391712214876238,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,25.0,0.0009653330932606024,0.0009653312377733148,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,26.0,0.0020807645056636257,0.0020807670682210233,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,27.0,0.0028941959018320444,0.0028941992249095216,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,28.0,0.005762826828408456,0.0057628315337605596,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
2,29.0,0.004276511848343265,0.00427651595249956,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,30.0,0.008156539109050277,0.008156549148486958,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
2,31.0,0.004138341078950435,0.00413834535541735,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,32.0,0.010308008919644687,0.010308012305129677,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
2,33.0,0.0020315265336944663,0.002031525546338564,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,34.0,0.0019835737951699795,0.00198354224473829,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,35.0,0.0010441333762327926,0.0010441341223876854,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,36.0,0.017460280150211307,0.017460298944986574,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.98)(ℚ)
2,37.0,0.002526060913914892,0.0025260624393530495,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
2,38.0,0.01115416523713865,0.011154178942523463,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
2,39.0,0.007058994646237816,0.007059000734316756,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
2,40.0,0.017301492822360043,0.01730150614988213,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.98)(ℚ)
3,1.0,0.0011155079542886105,0.001115509302686779,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,2.0,0.0011191281734170267,0.0011191295167714,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,3.0,0.001098317680248389,0.0010983190179757463,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,4.0,0.0006390128417665351,0.0006390135128497842,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,5.0,0.0016063194493777142,0.0016063213338533,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,6.0,0.0003774668142480711,0.00037746699129170835,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,7.0,0.00308673296927716,0.0030867364343752923,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,8.0,0.000408500856829888,0.00040850030010397553,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,9.0,0.006388553054363602,0.006388560864021509,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,10.0,0.00025501134019983995,0.00025499820343644064,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,11.0,0.003221792797160162,0.0032217963197138655,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,12.0,0.0014049425295757294,0.001404940113253872,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,13.0,0.0007941208798909206,0.0007941217174399773,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,14.0,0.0051227468401904164,0.005122752913517159,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
3,15.0,0.002171490039311271,0.0021714845900560054,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,16.0,0.003526299113390937,0.0035263014588133856,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,17.0,0.0029060408655771294,0.0029060441809825033,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,18.0,0.005192119900395058,0.005192125399108738,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,19.0,0.002935626033959124,0.0029356271960745417,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,20.0,0.001347075662985782,0.0013470773184935947,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,21.0,0.004701593490325668,0.004701596111899464,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,22.0,0.006700501155649658,0.006700503640635014,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,23.0,0.000713884197390534,0.0007138850231653837,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,24.0,0.003380859607238458,0.0033808636789322,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,25.0,0.005051366824945729,0.005051373006879412,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,26.0,0.0007654708560056781,0.0007654652058417533,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,27.0,0.000977300315199374,0.0009772996667237743,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,28.0,0.009387267914116265,0.009387272791488543,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,29.0,0.005414960513076212,0.0054149671317569315,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
3,30.0,0.006939621723906011,0.006939630025391996,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,31.0,0.012426585519698097,0.012426599777499159,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,32.0,0.012235530158650906,0.01223554521551451,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,33.0,0.0015885413159504183,0.0015885428953043013,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,34.0,0.001897727713166397,0.0018977291923467643,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
3,35.0,0.0052043041054874945,0.00520431027615853,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
3,36.0,0.006530036389341542,0.006530043924543372,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,37.0,0.012097479382868757,0.012097492800460907,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,38.0,0.009433507903147762,0.009433519438447169,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
3,39.0,0.011254120608979614,0.011254134456501141,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
3,40.0,4.5862992438831e-05,4.453629639100676e-05,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,1.0,0.0006582905134735291,0.000658291316756765,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,2.0,0.0011256011147883888,0.0011256024533558007,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,3.0,0.0007679494044097963,0.0007679503015765032,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,4.0,0.0005683449225205164,0.0005683453627133295,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,5.0,0.0005539218906881735,0.0005539225632107403,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,6.0,0.001531330438350327,0.0015313321330980845,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,7.0,0.0004728626155167349,0.00047286305099936143,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,8.0,0.0018179242622879017,0.0018179261602946362,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,9.0,0.0004437379647538474,0.00044373787576246215,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,10.0,0.0001618494568873634,0.00016184892668880124,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,11.0,0.0005280270870485441,0.000528026592137909,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,12.0,0.006471657686316206,0.006471664908090258,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
4,13.0,0.0004410710652922737,0.00044107042518726214,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,14.0,0.0006119436246584545,0.0006119442632257499,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,15.0,0.0009759308990477315,0.0009759294557047937,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,16.0,0.002681223972914475,0.0026812212762125087,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,17.0,0.009112744994067615,0.009112755490815139,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
4,18.0,0.004729878358849071,0.0047298841847469575,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,19.0,0.003348435277658535,0.0033484376880176248,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,20.0,0.003823180442001972,0.0038231851414498585,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,21.0,0.002654847538263283,0.0026548482387587224,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,22.0,0.00034703272528662676,0.00034698226001084187,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,23.0,0.00987689097405999,0.00987690090596971,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
4,24.0,0.005855900600390331,0.005855907707916774,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
4,25.0,0.00361459635102671,0.00361460078490472,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,26.0,0.0009811449253467484,0.0009811446467073992,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,27.0,0.0005228094257452618,0.0005227370776987872,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,28.0,0.004363686995262509,0.004363688205770266,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,29.0,0.0008551481338825495,0.0008551483554893879,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,30.0,0.0016899681063476718,0.0016899683102880037,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,31.0,0.0025985109829075237,0.0025985133641641678,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,32.0,0.0005952557647173252,0.0005952143504811547,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,33.0,0.002460126642728241,0.0024601070145809922,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,34.0,0.0029684596065097085,0.0029684629960176068,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,35.0,0.0045172774792129715,0.004517272560624397,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,36.0,0.0027254977801856846,0.002725499566635925,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
4,37.0,0.014050366572016682,0.01405038085125443,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
4,38.0,0.010062960577573974,0.010062966896982606,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
4,39.0,0.00719478319727755,0.007194786490695382,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
4,40.0,0.005463911136970318,0.005463914678471404,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
5,1.0,0.0008026068414929225,0.0008026078169300899,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,2.0,0.0009796517122742246,0.0009796528699695939,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,3.0,0.0010890217502092818,0.001089023087303076,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,4.0,0.00011339375089052924,0.00011339251339603784,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,5.0,8.107194612636425e-05,8.106617865555332e-05,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,6.0,0.0031960408596404723,0.003196043246423641,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,7.0,4.8414532408981716e-05,4.8410476015670056e-05,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,8.0,0.0014125585302031253,0.0014125587487290314,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,9.0,0.0027500884019083047,0.0027500917844106576,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,10.0,0.0012606523906078795,0.0012606539192987487,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,11.0,0.001939912337310112,0.0019399146425873592,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,12.0,0.0017541098561680156,0.0017541119788506698,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,13.0,0.0010969362874902182,0.0010969363808731591,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,14.0,0.0001032403158536843,0.00010319914674061792,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,15.0,0.0020177375585227085,0.0020177399107571548,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,16.0,0.0014070007334208983,0.0014069910215706027,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,17.0,0.01032584474858598,0.01032585741765435,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,18.0,0.00871417366965767,0.00871418370214716,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,19.0,0.0010302203535984043,0.0010302181993555592,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,20.0,0.003918584732362436,0.003918587365116966,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,21.0,0.008716087004527195,0.008716096437141219,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,22.0,0.007141095310591377,0.007141103272543137,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,23.0,0.0008505474181447517,0.0008505393454033561,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,24.0,0.004761205030707383,0.004761210805654503,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,25.0,0.013514093085294228,0.013514106137706428,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,26.0,0.0034138136236280666,0.0034138166364301448,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,27.0,0.010090146962931007,0.010090158698549678,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,28.0,0.0030764228388920015,0.003076424725290683,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,29.0,0.006131108354732792,0.006131115848474478,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
5,30.0,0.006800227955677631,0.006800232110117155,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,31.0,0.0071289337419808505,0.007128942391269599,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,32.0,0.007437489278708009,0.007437491198634905,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,33.0,0.004896062152734836,0.004896065444599085,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,34.0,0.004720328504007475,0.0047203290851786095,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,35.0,0.00221866746289374,0.0022186697538724154,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,36.0,0.012395587780966897,0.012395602794882832,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,37.0,0.004107897360846566,0.004107898908331076,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
5,38.0,0.014558855645834062,0.014558873363710423,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
5,39.0,0.005740609100662493,0.005740611949896834,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.01)(ℚ)
5,40.0,0.006129077154941981,0.006129082899825944,0.6666666666666666,h_t = (-0.00)(𝔻) + (-0.99)(ℚ)
6,1.0,0.0011390391157435396,0.0011390405159882322,0.6666666666666666,h_t = (-0.00)(𝔻) + (-1.00)(ℚ)
